item,itemLabel,startDate,endDate
,Borislav Škegro,1997-09-11,2000-01-27
,Mato Crkvenac,2000-01-27,2003-12-23
Q266812,Ivan Šuker,2003-12-23,2010-12-28
Q3501349,Martina Dalić,2010-12-29,2011-12-23
Q7539437,Slavko Linić,2011-12-23,2014-05-06
Q25497953,Boris Lalovac,2014-05-06,2016-01-22
Q23303210,Zdravko Marić,2016-01-22,2022-07-05
