item,itemLabel,startDate,endDate,sourceDate,psid
Q12628161,Borislav Škegro,1997-09-11,2000-01-27,,Q12628161-39F6B304-09F8-4E77-9CC8-DC5751591F12
Q109943666,Mato Crkvenac,2000-01-27,2003-12-23,,Q109943666-CBFD30FB-AD26-40CE-835A-45CEEC713B16
Q266812,Ivan Šuker,2003-12-23,2010-12-28,,Q266812-D2AFE3ED-4E76-4058-A187-5E5B9F5B4CCB
Q3501349,Martina Dalić,2010-12-29,2011-12-23,,Q3501349-8E9F571C-B4BC-41BF-AD1E-625FAA8B6D69
Q7539437,Slavko Linić,2011-12-23,2014-05-06,,Q7539437-B4466717-1E30-43D5-BF6B-49CDB3EC0AAD
Q25497953,Boris Lalovac,2014-05-06,2016-01-22,,Q25497953-1DC4F6BC-056D-4C3D-BDE0-B56985D4A35D
Q23303210,Zdravko Marić,2016-01-22,2022-07-05,,Q23303210-6B5C8C90-89C4-4E82-BFB3-465877BE447C
Q112961494,Marko Primorac,2022-07-15,,,Q112961494-906fa3be-4054-d8a5-0f5d-15da8e6853c6
